index,Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17
3746,Malaria, chills, vomiting, high_fever, sweating, headache, nausea, diarrhoea, muscle_pain,0,0,0,0,0,0,0,0,0
4279,Malaria, chills, vomiting, high_fever, sweating, headache, nausea, diarrhoea, muscle_pain,0,0,0,0,0,0,0,0,0
4525,Malaria, chills, vomiting, high_fever, sweating, headache, nausea, diarrhoea, muscle_pain,0,0,0,0,0,0,0,0,0
2598,Malaria, chills, vomiting, high_fever, sweating, headache, nausea, diarrhoea, muscle_pain,0,0,0,0,0,0,0,0,0
3049,Malaria, chills, vomiting, high_fever, sweating, headache, nausea, diarrhoea, muscle_pain,0,0,0,0,0,0,0,0,0
3582,Malaria, chills, vomiting, high_fever, sweating, headache, nausea, diarrhoea, muscle_pain,0,0,0,0,0,0,0,0,0
4607,Malaria, chills, vomiting, high_fever, sweating, headache, nausea, diarrhoea, muscle_pain,0,0,0,0,0,0,0,0,0
569,Malaria, chills, vomiting, high_fever, sweating, headache, nausea, muscle_pain,0,0,0,0,0,0,0,0,0,0
4894,Malaria, chills, vomiting, high_fever, sweating, headache, nausea, diarrhoea, muscle_pain,0,0,0,0,0,0,0,0,0
2680,Malaria, chills, vomiting, high_fever, sweating, headache, nausea, diarrhoea, muscle_pain,0,0,0,0,0,0,0,0,0
3623,Malaria, chills, vomiting, high_fever, sweating, headache, nausea, diarrhoea, muscle_pain,0,0,0,0,0,0,0,0,0
2762,Malaria, chills, vomiting, high_fever, sweating, headache, nausea, diarrhoea, muscle_pain,0,0,0,0,0,0,0,0,0
567,Malaria, chills, vomiting, high_fever, sweating, nausea, diarrhoea, muscle_pain,0,0,0,0,0,0,0,0,0,0
3131,Malaria, chills, vomiting, high_fever, sweating, headache, nausea, diarrhoea, muscle_pain,0,0,0,0,0,0,0,0,0
3869,Malaria, chills, vomiting, high_fever, sweating, headache, nausea, diarrhoea, muscle_pain,0,0,0,0,0,0,0,0,0
566,Malaria, chills, vomiting, high_fever, headache, nausea, diarrhoea, muscle_pain,0,0,0,0,0,0,0,0,0,0
4197,Malaria, chills, vomiting, high_fever, sweating, headache, nausea, diarrhoea, muscle_pain,0,0,0,0,0,0,0,0,0
1387,Malaria, chills, vomiting, high_fever, sweating, nausea, diarrhoea, muscle_pain,0,0,0,0,0,0,0,0,0,0
3951,Malaria, chills, vomiting, high_fever, sweating, headache, nausea, diarrhoea, muscle_pain,0,0,0,0,0,0,0,0,0
1385,Malaria, chills, vomiting, sweating, headache, nausea, diarrhoea, muscle_pain,0,0,0,0,0,0,0,0,0,0
2885,Malaria, chills, vomiting, high_fever, sweating, headache, nausea, diarrhoea, muscle_pain,0,0,0,0,0,0,0,0,0
3664,Malaria, chills, vomiting, high_fever, sweating, headache, nausea, diarrhoea, muscle_pain,0,0,0,0,0,0,0,0,0
1794,Malaria, chills, high_fever, sweating, headache, nausea, diarrhoea, muscle_pain,0,0,0,0,0,0,0,0,0,0
1795,Malaria, chills, vomiting, sweating, headache, nausea, diarrhoea, muscle_pain,0,0,0,0,0,0,0,0,0,0
1796,Malaria, chills, vomiting, high_fever, headache, nausea, diarrhoea, muscle_pain,0,0,0,0,0,0,0,0,0,0
154,Malaria, chills, high_fever, sweating, headache, nausea, diarrhoea, muscle_pain,0,0,0,0,0,0,0,0,0,0
4074,Malaria, chills, vomiting, high_fever, sweating, headache, nausea, diarrhoea, muscle_pain,0,0,0,0,0,0,0,0,0
1797,Malaria, chills, vomiting, high_fever, sweating, nausea, diarrhoea, muscle_pain,0,0,0,0,0,0,0,0,0,0
156,Malaria, chills, vomiting, high_fever, headache, nausea, diarrhoea, muscle_pain,0,0,0,0,0,0,0,0,0,0
157,Malaria, chills, vomiting, high_fever, sweating, nausea, diarrhoea, muscle_pain,0,0,0,0,0,0,0,0,0,0
1798,Malaria, chills, vomiting, high_fever, sweating, headache, diarrhoea, muscle_pain,0,0,0,0,0,0,0,0,0,0
158,Malaria, chills, vomiting, high_fever, sweating, headache, diarrhoea, muscle_pain,0,0,0,0,0,0,0,0,0,0
1799,Malaria, chills, vomiting, high_fever, sweating, headache, nausea, muscle_pain,0,0,0,0,0,0,0,0,0,0
1386,Malaria, chills, vomiting, high_fever, headache, nausea, diarrhoea, muscle_pain,0,0,0,0,0,0,0,0,0,0
155,Malaria, chills, vomiting, sweating, headache, nausea, diarrhoea, muscle_pain,0,0,0,0,0,0,0,0,0,0
159,Malaria, chills, vomiting, high_fever, sweating, headache, nausea, muscle_pain,0,0,0,0,0,0,0,0,0,0
4853,Malaria, chills, vomiting, high_fever, sweating, headache, nausea, diarrhoea, muscle_pain,0,0,0,0,0,0,0,0,0
4033,Malaria, chills, vomiting, high_fever, sweating, headache, nausea, diarrhoea, muscle_pain,0,0,0,0,0,0,0,0,0
2926,Malaria, chills, vomiting, high_fever, sweating, headache, nausea, diarrhoea, muscle_pain,0,0,0,0,0,0,0,0,0
1380,Malaria, chills, vomiting, high_fever, sweating, headache, nausea, muscle_pain,0,0,0,0,0,0,0,0,0,0
4689,Malaria, chills, vomiting, high_fever, sweating, headache, nausea, diarrhoea, muscle_pain,0,0,0,0,0,0,0,0,0
3459,Malaria, chills, vomiting, high_fever, sweating, headache, nausea, diarrhoea, muscle_pain,0,0,0,0,0,0,0,0,0
1790,Malaria, chills, vomiting, high_fever, sweating, headache, nausea, muscle_pain,0,0,0,0,0,0,0,0,0,0
1791,Malaria, chills, vomiting, high_fever, sweating, headache, nausea, diarrhoea, muscle_pain,0,0,0,0,0,0,0,0,0
153,Malaria, vomiting, high_fever, sweating, headache, nausea, diarrhoea, muscle_pain,0,0,0,0,0,0,0,0,0,0
2967,Malaria, chills, vomiting, high_fever, sweating, headache, nausea, diarrhoea, muscle_pain,0,0,0,0,0,0,0,0,0
1381,Malaria, chills, vomiting, high_fever, sweating, headache, nausea, diarrhoea, muscle_pain,0,0,0,0,0,0,0,0,0
150,Malaria, chills, vomiting, high_fever, sweating, headache, nausea, muscle_pain,0,0,0,0,0,0,0,0,0,0
1792,Malaria, chills, vomiting, high_fever, sweating, headache, nausea, diarrhoea, muscle_pain,0,0,0,0,0,0,0,0,0
151,Malaria, chills, vomiting, high_fever, sweating, headache, nausea, diarrhoea, muscle_pain,0,0,0,0,0,0,0,0,0
152,Malaria, chills, vomiting, high_fever, sweating, headache, nausea, diarrhoea, muscle_pain,0,0,0,0,0,0,0,0,0
1793,Malaria, vomiting, high_fever, sweating, headache, nausea, diarrhoea, muscle_pain,0,0,0,0,0,0,0,0,0,0
2475,Malaria, chills, vomiting, high_fever, sweating, headache, nausea, diarrhoea, muscle_pain,0,0,0,0,0,0,0,0,0
3336,Malaria, chills, vomiting, high_fever, sweating, headache, nausea, diarrhoea, muscle_pain,0,0,0,0,0,0,0,0,0
4566,Malaria, chills, vomiting, high_fever, sweating, headache, nausea, diarrhoea, muscle_pain,0,0,0,0,0,0,0,0,0
2844,Malaria, chills, vomiting, high_fever, sweating, headache, nausea, diarrhoea, muscle_pain,0,0,0,0,0,0,0,0,0
1384,Malaria, chills, high_fever, sweating, headache, nausea, diarrhoea, muscle_pain,0,0,0,0,0,0,0,0,0,0
4115,Malaria, chills, vomiting, high_fever, sweating, headache, nausea, diarrhoea, muscle_pain,0,0,0,0,0,0,0,0,0
3787,Malaria, chills, vomiting, high_fever, sweating, headache, nausea, diarrhoea, muscle_pain,0,0,0,0,0,0,0,0,0
3008,Malaria, chills, vomiting, high_fever, sweating, headache, nausea, diarrhoea, muscle_pain,0,0,0,0,0,0,0,0,0
2471,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0
4234,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0
529,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability,0,0,0,0,0,0,0,0,0
4603,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0
3783,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0
3742,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0
3701,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0
3332,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0
4644,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0
3168,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0
3291,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0
4562,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0
935,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0,0
4316,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0
936,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0,0
4480,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0
937,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, irritability, visual_disturbances,0,0,0,0,0,0,0,0,0
938,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, visual_disturbances,0,0,0,0,0,0,0,0,0
939,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability,0,0,0,0,0,0,0,0,0
3947,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0
4111,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0
3209,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0
4357,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0
3988,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0
528,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, visual_disturbances,0,0,0,0,0,0,0,0,0
1750,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0
4439,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0
1751,Migraine, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0,0
1752,Migraine, acidity, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0,0
1753,Migraine, acidity, indigestion, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0,0
4398,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0
4029,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0
1754,Migraine, acidity, indigestion, headache, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0,0
1755,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0,0
1756,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0,0
4070,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0
1757,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, irritability, visual_disturbances,0,0,0,0,0,0,0,0,0
1758,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, visual_disturbances,0,0,0,0,0,0,0,0,0
1759,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability,0,0,0,0,0,0,0,0,0
934,Migraine, acidity, indigestion, headache, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0,0
933,Migraine, acidity, indigestion, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0,0
932,Migraine, acidity, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0,0
4152,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0
1348,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, visual_disturbances,0,0,0,0,0,0,0,0,0
3824,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0
1347,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, irritability, visual_disturbances,0,0,0,0,0,0,0,0,0
4275,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0
1346,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0,0
1345,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0,0
4193,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0
1344,Migraine, acidity, indigestion, headache, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0,0
1343,Migraine, acidity, indigestion, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0,0
1342,Migraine, acidity, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0,0
2169,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability,0,0,0,0,0,0,0,0,0
2168,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, visual_disturbances,0,0,0,0,0,0,0,0,0
2167,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, irritability, visual_disturbances,0,0,0,0,0,0,0,0,0
1349,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability,0,0,0,0,0,0,0,0,0
3865,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0
2165,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0,0
2164,Migraine, acidity, indigestion, headache, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0,0
4521,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0
2163,Migraine, acidity, indigestion, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0,0
2162,Migraine, acidity, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0,0
2161,Migraine, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0,0
2160,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0
1341,Migraine, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0,0
1340,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0
3250,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0
3906,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0
930,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0
931,Migraine, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0,0
2166,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0,0
527,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, irritability, visual_disturbances,0,0,0,0,0,0,0,0,0
3127,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0
4808,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0
523,Migraine, acidity, indigestion, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0,0
522,Migraine, acidity, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0,0
4890,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0
4849,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0
2881,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0
4685,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0
2717,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0
2922,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0
521,Migraine, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0,0
524,Migraine, acidity, indigestion, headache, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0,0
3455,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0
117,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, irritability, visual_disturbances,0,0,0,0,0,0,0,0,0
118,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, visual_disturbances,0,0,0,0,0,0,0,0,0
2963,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0
2553,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0
4767,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0
2758,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0
119,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability,0,0,0,0,0,0,0,0,0
3414,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0
3537,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0
520,Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, depression, irritability, visual_disturbances,0,0,0,0,0,0,0,0
1987,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints,0,0,0,0,0,0,0,0,0,0,0,0
1986,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, painful_walking,0,0,0,0,0,0,0,0,0,0,0,0
1985,Osteoarthristis, joint_pain, neck_pain, knee_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0,0
1981,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
1983,Osteoarthristis, joint_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0,0
1982,Osteoarthristis, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0,0
1980,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
2781,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
1988,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
3970,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
1984,Osteoarthristis, joint_pain, neck_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0,0
4462,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
2494,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
4790,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
3601,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
2658,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
3150,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
3847,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
4749,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
349,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
2699,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
348,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
347,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints,0,0,0,0,0,0,0,0,0,0,0,0
346,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, painful_walking,0,0,0,0,0,0,0,0,0,0,0,0
1989,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
345,Osteoarthristis, joint_pain, neck_pain, knee_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0,0
3888,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
344,Osteoarthristis, joint_pain, neck_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0,0
343,Osteoarthristis, joint_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0,0
3519,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
341,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
3191,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
340,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
4503,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
2740,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
3929,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
3560,Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking,0,0,0,0,0,0,0,0,0,0,0
